State,Data Acquisition Time,pH
Gujarat,01-02-2020 08:30,7.2
Gujarat,02-07-2020 08:30,7.4
Gujarat,03-04-2020 08:30,7.3
Gujarat,04-04-2020 08:30,7
Gujarat,05-01-2020 08:30,8.2
Gujarat,06-02-2020 08:30,7.3
Gujarat,08-05-2020 08:30,8
Gujarat,09-02-2020 08:30,7.1
Gujarat,10-05-2020 08:30,7
Gujarat,11-03-2020 08:30,7.2
Gujarat,12-02-2020 08:30,7.09
Gujarat,01-06-2018 08:30,8.09
Gujarat,02-01-2018 08:30,8.12
Gujarat,03-06-2018 08:30,7.87
Gujarat,04-05-2018 08:30,8.5
Gujarat,05-05-2018 08:30,8.5
Gujarat,06-01-2018 08:30,8.5
Gujarat,07-03-2018 08:30,8.5
Gujarat,08-04-2018 08:30,8.44
Gujarat,09-07-2018 08:30,8.38
Gujarat,10-01-2018 08:30,7.39
Gujarat,11-05-2018 08:30,8.5
Gujarat,12-04-2018 08:30,8.3
Gujarat,01-07-2019 08:30,8.5
Gujarat,14-02-2019 08:30,8.5
Gujarat,03-02-2019 08:30,8
Gujarat,04-03-2019 08:30,8.5
Gujarat,05-06-2019 08:30,7.9
Gujarat,06-07-2019 08:30,7.4
Gujarat,08-06-2019 08:30,7.8
Gujarat,09-04-2019 08:30,8.3
Gujarat,10-01-2019 08:30,7.7
Gujarat,11-01-2019 08:30,8.2
Gujarat,12-03-2019 08:30,7.7
Gujarat,01-04-2020 08:30,7.9
Gujarat,02-01-2020 08:30,8.1
Gujarat,03-05-2020 08:30,8.1
Gujarat,04-03-2020 08:30,8.1
Gujarat,05-01-2020 08:30,8.4
Gujarat,06-03-2020 08:30,7.9
Gujarat,07-04-2020 08:30,7.8
Gujarat,08-07-2020 08:30,8.2
Gujarat,09-07-2020 08:30,8.1
Gujarat,10-06-2020 08:30,8.1
Gujarat,11-05-2020 08:30,8
Gujarat,12-04-2020 08:30,8.1
Gujarat,02-07-2018 08:30,7.92
Gujarat,03-01-2018 08:30,8.58
Gujarat,04-05-2018 08:30,8.26
Gujarat,05-05-2018 08:30,8.48
Gujarat,06-06-2018 08:30,8.36
Gujarat,07-05-2018 08:30,7.55
Gujarat,08-01-2018 08:30,8.06
Gujarat,09-07-2018 08:30,7.9
Gujarat,10-03-2018 08:30,7.1
Gujarat,11-03-2018 08:30,8
Gujarat,12-01-2018 08:30,7.5
Gujarat,02-12-2019 08:30,8.1
Gujarat,22-03-2019 08:30,7.9
Gujarat,04-01-2019 08:30,7.8
Gujarat,05-02-2019 08:30,7.6
Gujarat,06-06-2019 08:30,7.7
Gujarat,07-04-2019 08:30,7.4
Gujarat,08-03-2019 08:30,7.6
Gujarat,09-03-2019 08:30,7.7
Gujarat,10-01-2019 08:30,7.7
Gujarat,11-02-2019 08:30,7.2
Gujarat,12-04-2019 08:30,8.1
Gujarat,01-08-2020 08:30,7.8
Gujarat,02-11-2020 08:30,7
Gujarat,03-04-2020 08:30,7.4
Gujarat,04-09-2020 08:30,7.2
Gujarat,05-02-2020 08:30,7.2
Gujarat,06-04-2020 08:30,7.3
Gujarat,07-01-2020 08:30,7.6
Gujarat,08-04-2020 08:30,7.5
Gujarat,09-05-2020 08:30,7.2
Gujarat,10-03-2020 08:30,7.2
Gujarat,11-03-2020 08:30,7.8
Gujarat,12-02-2020 08:30,7.8
Gujarat,01-02-2018 08:30,7.63
Gujarat,02-02-2018 08:30,7.63
Gujarat,03-01-2018 08:30,7.69
Gujarat,04-03-2018 08:30,7.54
Gujarat,05-03-2018 08:30,7.6
Gujarat,06-02-2018 08:30,7.71
Gujarat,07-04-2018 08:30,7.34
Gujarat,08-02-2018 08:30,7.74
Gujarat,09-01-2018 08:30,7.6
Gujarat,10-02-2018 08:30,7.3
Gujarat,11-01-2018 08:30,7.5
Gujarat,12-01-2018 08:30,7.3
Gujarat,01-01-2019 08:30,7.4
Gujarat,02-04-2019 08:30,7.4
Gujarat,03-01-2019 08:30,7.5
Gujarat,04-02-2019 08:30,7.6
Gujarat,05-01-2019 08:30,7.6
Gujarat,06-03-2019 08:30,7.9
Gujarat,07-01-2019 08:30,7.3
Gujarat,08-01-2019 08:30,8.1
Gujarat,09-03-2019 08:30,7.5
Gujarat,10-01-2019 08:30,7.2
Gujarat,11-06-2019 08:30,7.4
Gujarat,12-02-2019 08:30,7.9
Gujarat,01-01-2020 08:30,7.3
Gujarat,02-03-2020 08:30,7.6
Gujarat,03-02-2020 08:30,7.7
Gujarat,04-07-2020 08:30,7.8
Gujarat,05-01-2020 08:30,7.3
Gujarat,06-02-2020 08:30,7.2
Gujarat,07-01-2020 08:30,8.2
Gujarat,21-08-2020 08:30,7.9
Gujarat,09-02-2020 08:30,7.7
Gujarat,10-01-2020 08:30,7.7
Gujarat,11-02-2020 08:30,7.4
Gujarat,12-02-2020 08:30,7.5
Gujarat,01-03-2018 08:30,7.68
Gujarat,02-01-2018 08:30,7.65
Gujarat,03-03-2018 08:30,7.65
Gujarat,04-03-2018 08:30,7.53
Gujarat,05-03-2018 08:30,7.48
Gujarat,06-01-2018 08:30,8
Gujarat,07-02-2018 08:30,7.74
Gujarat,08-03-2018 08:30,7.4
Gujarat,09-01-2018 08:30,7.3
Gujarat,10-01-2018 08:30,7.3
Gujarat,11-01-2018 08:30,7.5
Gujarat,12-01-2018 08:30,7.7
Gujarat,01-01-2019 08:30,7.4
Gujarat,02-02-2019 08:30,7.4
Gujarat,03-01-2019 08:30,7.6
Gujarat,04-02-2019 08:30,7.8
Gujarat,05-01-2019 08:30,7.6
Gujarat,06-01-2019 08:30,7.5
Gujarat,07-02-2019 08:30,7.1
Gujarat,08-02-2019 08:30,7.8
Gujarat,09-03-2019 08:30,7.2
Gujarat,10-03-2019 08:30,7.4
Gujarat,11-01-2019 08:30,7.2
Gujarat,12-03-2019 08:30,7.3
Gujarat,01-01-2020 08:30,7.4
Gujarat,02-01-2020 08:30,7.4
Gujarat,03-03-2020 08:30,7.9
Gujarat,04-08-2020 08:30,7.7
Gujarat,05-01-2020 08:30,7.4
Gujarat,06-01-2020 08:30,7.5
Gujarat,07-01-2020 08:30,8.1
Gujarat,08-07-2020 08:30,7.8
Gujarat,09-03-2020 08:30,8.1
Gujarat,10-03-2020 08:30,7.8
Gujarat,11-02-2020 08:30,7.4
Gujarat,12-01-2020 08:30,7.3
Gujarat,01-03-2018 08:30,7.65
Gujarat,02-01-2018 08:30,7.65
Gujarat,03-03-2018 08:30,7.71
Gujarat,04-03-2018 08:30,7.62
Gujarat,05-03-2018 08:30,7.71
Gujarat,06-01-2018 08:30,8.05
Gujarat,07-02-2018 08:30,7.6
Gujarat,08-03-2018 08:30,7.53
Gujarat,09-01-2018 08:30,7.4
Gujarat,10-01-2018 08:30,7.4
Gujarat,11-01-2018 08:30,7.3
Gujarat,12-01-2018 08:30,7.5
Gujarat,01-01-2019 08:30,7.7
Gujarat,02-02-2019 08:30,7.6
Gujarat,03-01-2019 08:30,7.8
Gujarat,04-02-2019 08:30,7.8
Gujarat,05-01-2019 08:30,7.5
Gujarat,06-01-2019 08:30,7.6
Gujarat,07-02-2019 08:30,7
Gujarat,08-02-2019 08:30,8.1
Gujarat,09-03-2019 08:30,7.2
Gujarat,10-03-2019 08:30,7.5
Gujarat,11-01-2019 08:30,7.1
Gujarat,12-03-2019 08:30,7.3
Gujarat,01-01-2020 08:30,7.4
Gujarat,02-01-2020 08:30,7.5
Gujarat,03-03-2020 08:30,7.8
Gujarat,04-08-2020 08:30,7.6
Gujarat,05-01-2020 08:30,7.5
Gujarat,06-01-2020 08:30,7.5
Gujarat,07-01-2020 08:30,8.2
Gujarat,08-07-2020 08:30,7.7
Gujarat,09-03-2020 08:30,7.9
Gujarat,10-03-2020 08:30,7.5
Gujarat,11-02-2020 08:30,7.4
Gujarat,12-01-2020 08:30,7.3
Gujarat,01-03-2018 08:30,8.37
Gujarat,02-01-2018 08:30,8.18
Gujarat,03-05-2018 08:30,8.27
Gujarat,04-04-2018 08:30,8.22
Gujarat,05-03-2018 08:30,7.72
Gujarat,06-01-2018 08:30,8.06
Gujarat,07-02-2018 08:30,8.24
Gujarat,08-01-2018 08:30,7.94
Gujarat,09-04-2018 08:30,7.9
Gujarat,10-01-2018 08:30,7.6
Gujarat,11-02-2018 08:30,7.9
Gujarat,12-03-2018 08:30,7.9
Gujarat,01-02-2019 08:30,7.7
Gujarat,02-04-2019 08:30,7.9
Gujarat,03-02-2019 08:30,7.8
Gujarat,04-03-2019 08:30,8
Gujarat,05-02-2019 08:30,8.2
Gujarat,06-04-2019 08:30,8.4
Gujarat,07-03-2019 08:30,7.7
Gujarat,08-05-2019 08:30,7.8
Gujarat,09-01-2019 08:30,7.9
Gujarat,10-02-2019 08:30,7.7
Gujarat,11-07-2019 08:30,7.7
Gujarat,12-04-2019 08:30,7.7
Gujarat,01-06-2020 08:30,7.6
Gujarat,02-04-2020 08:30,7.8
Gujarat,03-04-2020 08:30,7.4
Gujarat,04-09-2020 08:30,7.5
Gujarat,05-04-2020 08:30,7.9
Gujarat,06-09-2020 08:30,7.8
Gujarat,07-02-2020 08:30,8.2
Gujarat,08-06-2020 08:30,8.2
Gujarat,09-01-2020 08:30,8
Gujarat,10-05-2020 08:30,7.4
Gujarat,11-05-2020 08:30,7.8
Gujarat,12-02-2020 08:30,8
Gujarat,01-09-2018 08:30,8.26
Gujarat,02-05-2018 08:30,8.27
Gujarat,03-06-2018 08:30,8.35
Gujarat,04-03-2018 08:30,8.44
Gujarat,05-09-2018 08:30,8.5
Gujarat,06-01-2018 08:30,8.5
Gujarat,07-03-2018 08:30,8.2
Gujarat,21-08-2018 08:30,7.91
Gujarat,09-11-2018 08:30,8.4
Gujarat,10-11-2018 08:30,8.5
Gujarat,13-11-2018 08:30,7.3
Gujarat,12-07-2018 08:30,8.5
Gujarat,01-01-2019 08:30,8.5
Gujarat,02-05-2019 08:30,8.5
Gujarat,03-05-2019 08:30,8.5
Gujarat,04-02-2019 08:30,8.5
Gujarat,05-03-2019 08:30,8.5
Gujarat,06-03-2019 08:30,8.4
Gujarat,07-02-2019 08:30,7.6
Gujarat,08-01-2019 08:30,8.1
Gujarat,09-04-2019 08:30,8.2
Gujarat,10-01-2019 08:30,7.9
Gujarat,11-05-2019 08:30,8
Gujarat,12-03-2019 08:30,7.5
Gujarat,01-01-2020 08:30,8.3
Gujarat,02-04-2020 08:30,8.3
Gujarat,03-04-2020 08:30,8.1
Gujarat,04-08-2020 08:30,8.3
Gujarat,05-01-2020 08:30,8.4
Gujarat,06-02-2020 08:30,8.3
Gujarat,07-01-2020 08:30,8
Gujarat,08-05-2020 08:30,8.3
Gujarat,09-01-2020 08:30,7.9
Gujarat,10-06-2020 08:30,8.3
Gujarat,11-03-2020 08:30,8.1
Gujarat,12-02-2020 08:30,8.2
Gujarat,04-03-2018 08:30,7.48
Gujarat,10-02-2018 08:30,7.3
Gujarat,04-07-2020 08:30,Clear
Gujarat,01-02-2018 08:30,8.33
Gujarat,02-02-2018 08:30,8.52
Gujarat,03-01-2018 08:30,8.44
Gujarat,04-03-2018 08:30,9.62
Gujarat,05-03-2018 08:30,8.56
Gujarat,06-02-2018 08:30,8.08
Gujarat,07-04-2018 08:30,8.18
Gujarat,08-02-2018 08:30,7.27
Gujarat,09-01-2018 08:30,7.5
Gujarat,10-02-2018 08:30,8.7
Gujarat,11-01-2018 08:30,7.8
Gujarat,12-01-2018 08:30,8.5
Gujarat,01-01-2019 08:30,8.1
Gujarat,02-04-2019 08:30,8.4
Gujarat,03-01-2019 08:30,8.6
Gujarat,05-01-2019 08:30,8
Gujarat,06-03-2019 08:30,8.4
Gujarat,07-01-2019 08:30,7.4
Gujarat,08-01-2019 08:30,8.1
Gujarat,09-03-2019 08:30,8.1
Gujarat,10-01-2019 08:30,7.6
Gujarat,11-06-2019 08:30,7.6
Gujarat,12-02-2019 08:30,8
Gujarat,01-01-2020 08:30,7.9
Gujarat,02-03-2020 08:30,8.2
Gujarat,03-02-2020 08:30,7.9
Gujarat,04-07-2020 08:30,8.1
Gujarat,05-01-2020 08:30,8.4
Gujarat,06-02-2020 08:30,7.9
Gujarat,07-01-2020 08:30,8.3
Gujarat,08-05-2020 08:30,8.3
Gujarat,09-02-2020 08:30,7.9
Gujarat,10-01-2020 08:30,7.8
Gujarat,11-02-2020 08:30,7.3
Gujarat,12-02-2020 08:30,7.8
Gujarat,30-01-2018 08:30,8.25
Gujarat,25-02-2018 08:30,8.41
Gujarat,25-03-2018 08:30,7.92
Gujarat,26-04-2018 08:30,7.97
Gujarat,24-05-2018 08:30,7.77
Gujarat,06-06-2018 08:30,8.04
Gujarat,24-07-2018 08:30,7.38
Gujarat,08-03-2018 08:30,8.31
Gujarat,09-12-2018 08:30,7.42
Gujarat,15-10-2018 08:30,8.18
Gujarat,16-11-2018 08:30,7.7
Gujarat,14-12-2018 08:30,7.8
Gujarat,23-01-2019 08:30,7.9
Gujarat,22-02-2019 08:30,7.6
Gujarat,25-03-2019 08:30,7.9
Gujarat,04-12-2019 08:30,7.6
Gujarat,17-05-2019 08:30,7.3
Gujarat,20-06-2019 08:30,7.2
Gujarat,18-07-2019 08:30,7.8
Gujarat,21-08-2019 08:30,7.8
Gujarat,25-09-2019 08:30,7.6
Gujarat,18-10-2019 08:30,7.9
Gujarat,13-11-2019 08:30,8.2
Gujarat,17-12-2019 08:30,8.3
Gujarat,29-01-2020 08:30,8.1
Gujarat,02-12-2020 08:30,8
Gujarat,20-03-2020 08:30,8.1
Gujarat,24-06-2020 08:30,8
Gujarat,28-07-2020 08:30,7.3
Gujarat,26-08-2020 08:30,7.8
Gujarat,21-09-2020 08:30,7.9
Gujarat,13-10-2020 08:30,7.9
Gujarat,24-11-2020 08:30,8.4
Gujarat,29-12-2020 08:30,7.8
Gujarat,04-04-2018 08:30,7.14
Gujarat,10-05-2018 08:30,7.24
Gujarat,04-04-2019 08:30,8
Gujarat,10-03-2019 08:30,7.9
Gujarat,04-09-2020 08:30,7.5
Gujarat,10-01-2020 08:30,7.9
Gujarat,30-01-2018 08:30,8.31
Gujarat,25-02-2018 08:30,8.46
Gujarat,25-03-2018 08:30,7.01
Gujarat,26-04-2018 08:30,7.2
Gujarat,24-05-2018 08:30,7.7
Gujarat,06-06-2018 08:30,8.12
Gujarat,24-07-2018 08:30,7.27
Gujarat,08-03-2018 08:30,7.83
Gujarat,09-12-2018 08:30,7.55
Gujarat,15-10-2018 08:30,7.44
Gujarat,16-11-2018 08:30,7.33
Gujarat,14-12-2018 08:30,7.5
Gujarat,23-01-2019 08:30,7.4
Gujarat,22-02-2019 08:30,7.3
Gujarat,25-03-2019 08:30,7.7
Gujarat,04-12-2019 08:30,7.9
Gujarat,17-05-2019 08:30,7.9
Gujarat,20-06-2019 08:30,7.5
Gujarat,18-07-2019 08:30,7.3
Gujarat,21-08-2019 08:30,7.5
Gujarat,25-09-2019 08:30,7.6
Gujarat,18-10-2019 08:30,7.9
Gujarat,13-11-2019 08:30,7.7
Gujarat,17-12-2019 08:30,7.6
Gujarat,29-01-2020 08:30,7.4
Gujarat,02-12-2020 08:30,7.4
Gujarat,20-03-2020 08:30,6.9
Gujarat,14-04-2020 08:30,7.9
Gujarat,05-07-2020 08:30,8.1
Gujarat,24-06-2020 08:30,7.7
Gujarat,28-07-2020 08:30,7.3
Gujarat,26-08-2020 08:30,7.8
Gujarat,21-09-2020 08:30,7.7
Gujarat,13-10-2020 08:30,7.6
Gujarat,24-11-2020 08:30,7.7
Gujarat,29-12-2020 08:30,7.74
Gujarat,01-03-2018 08:30,7.63
Gujarat,02-01-2018 08:30,7.95
Gujarat,03-05-2018 08:30,7.2
Gujarat,04-03-2018 08:30,8.08
Gujarat,05-02-2018 08:30,7.07
Gujarat,06-02-2018 08:30,7.82
Gujarat,07-04-2018 08:30,6.99
Gujarat,08-01-2018 08:30,7.85
Gujarat,09-06-2018 08:30,7.9
Gujarat,10-03-2018 08:30,7.77
Gujarat,11-02-2018 08:30,7.15
Gujarat,12-04-2018 08:30,7.9
Gujarat,01-02-2019 08:30,7.4
Gujarat,02-04-2019 08:30,7.9
Gujarat,03-02-2019 08:30,7.1
Gujarat,04-02-2019 08:30,8.2
Gujarat,05-02-2019 08:30,7.7
Gujarat,06-04-2019 08:30,7.4
Gujarat,07-03-2019 08:30,7.5
Gujarat,08-01-2019 08:30,7.1
Gujarat,09-04-2019 08:30,7.5
Gujarat,10-03-2019 08:30,7.6
Gujarat,11-06-2019 08:30,7.6
Gujarat,12-03-2019 08:30,7.7
Gujarat,01-01-2020 08:30,7.1
Gujarat,02-06-2020 08:30,7.9
Gujarat,03-03-2020 08:30,7.5
Gujarat,04-06-2020 08:30,7.4
Gujarat,05-05-2020 08:30,7.2
Gujarat,06-03-2020 08:30,7.5
Gujarat,07-07-2020 08:30,7.8
Gujarat,08-05-2020 08:30,7.6
Gujarat,09-02-2020 08:30,7.1
Gujarat,10-01-2020 08:30,7.2
Gujarat,11-02-2020 08:30,7.7
Gujarat,12-01-2020 08:30,7.7
Gujarat,01-03-2018 08:30,8.53
Gujarat,02-02-2018 08:30,7.16
Gujarat,03-07-2018 08:30,7.76
Gujarat,04-03-2018 08:30,7.9
Gujarat,05-02-2018 08:30,8.59
Gujarat,13-06-2018 08:30,7.99
Gujarat,07-03-2018 08:30,7.37
Gujarat,08-02-2018 08:30,8.32
Gujarat,09-06-2018 08:30,7.55
Gujarat,10-09-2018 08:30,7
Gujarat,11-03-2018 08:30,7.7
Gujarat,01-04-2019 08:30,7.4
Gujarat,02-06-2019 08:30,7.8
Gujarat,03-01-2019 08:30,7.7
Gujarat,04-02-2019 08:30,7.7
Gujarat,05-01-2019 08:30,7.4
Gujarat,06-04-2019 08:30,7.5
Gujarat,07-05-2019 08:30,7.5
Gujarat,08-02-2019 08:30,8.8
Gujarat,09-05-2019 08:30,8.3
Gujarat,10-04-2019 08:30,7.7
Gujarat,11-05-2019 08:30,7.5
Gujarat,12-03-2019 08:30,7.9
Gujarat,01-02-2020 08:30,8.1
Gujarat,02-04-2020 08:30,7.3
Gujarat,03-03-2020 08:30,7.9
Gujarat,04-02-2020 08:30,7.8
Gujarat,05-04-2020 08:30,7.6
Gujarat,06-03-2020 08:30,7.6
Gujarat,07-01-2020 08:30,7.9
Gujarat,08-05-2020 08:30,8.4
Gujarat,09-02-2020 08:30,7.9
Gujarat,10-01-2020 08:30,7.8
Gujarat,11-03-2020 08:30,7.7
Gujarat,12-01-2020 08:30,7.8
Gujarat,01-01-2018 08:30,7.24
Gujarat,02-02-2018 08:30,7.53
Gujarat,03-03-2018 08:30,7.44
Gujarat,04-03-2018 08:30,7.85
Gujarat,05-03-2018 08:30,7.78
Gujarat,06-01-2018 08:30,7.93
Gujarat,07-02-2018 08:30,7.5
Gujarat,08-01-2018 08:30,7.82
Gujarat,09-06-2018 08:30,7.92
Gujarat,10-03-2018 08:30,7.4
Gujarat,11-02-2018 08:30,7.5
Gujarat,02-11-2020 08:30,7.6
Gujarat,03-01-2020 08:30,7.2
Gujarat,04-01-2020 08:30,7.4
Gujarat,05-01-2020 08:30,7.5
Gujarat,06-02-2020 08:30,7.5
Gujarat,07-01-2020 08:30,7.4
Gujarat,08-04-2020 08:30,8.6
Gujarat,09-01-2020 08:30,8
Gujarat,10-03-2020 08:30,8.4
Gujarat,11-03-2020 08:30,7.6
Gujarat,12-02-2020 08:30,7.4
Gujarat,07-01-2019 08:30,7.5
Gujarat,08-01-2019 08:30,7
Gujarat,09-03-2019 08:30,7
Gujarat,10-01-2019 08:30,7.3
Gujarat,11-04-2019 08:30,7.8
Gujarat,12-02-2019 08:30,8
Gujarat,01-01-2020 08:30,7.8
Gujarat,02-01-2020 08:30,8.2
Gujarat,03-02-2020 08:30,8.1
Gujarat,04-07-2020 08:30,7.4
Gujarat,05-01-2020 08:30,8
Gujarat,07-01-2020 08:30,7.9
Gujarat,08-10-2020 08:30,8.3
Gujarat,09-05-2020 08:30,7.9
Gujarat,11-04-2020 08:30,8.3
Gujarat,12-05-2020 08:30,8.4
Gujarat,05-06-2019 08:30,7.2
Gujarat,07-01-2019 08:30,7.5
Gujarat,08-01-2019 08:30,7.1
Gujarat,09-03-2019 08:30,7.6
Gujarat,10-01-2019 08:30,7.1
Gujarat,11-04-2019 08:30,7.7
Gujarat,12-02-2019 08:30,8.2
Gujarat,01-01-2020 08:30,7.9
Gujarat,02-01-2020 08:30,8.3
Gujarat,03-02-2020 08:30,8
Gujarat,04-07-2020 08:30,7.3
Gujarat,05-01-2020 08:30,7.7
Gujarat,07-01-2020 08:30,8
Gujarat,08-10-2020 08:30,8.1
Gujarat,09-05-2020 08:30,7.9
Gujarat,11-04-2020 08:30,8.2
Gujarat,12-05-2020 08:30,8.1
Gujarat,07-01-2019 08:30,7.3
Gujarat,08-01-2019 08:30,7.2
Gujarat,09-03-2019 08:30,7.5
Gujarat,10-01-2019 08:30,7
Gujarat,11-04-2019 08:30,7.6
Gujarat,12-02-2019 08:30,8.1
Gujarat,01-01-2020 08:30,7.6
Gujarat,02-01-2020 08:30,8.3
Gujarat,03-02-2020 08:30,7.7
Gujarat,04-07-2020 08:30,7.4
Gujarat,05-01-2020 08:30,7.8
Gujarat,07-01-2020 08:30,8.1
Gujarat,08-10-2020 08:30,8
Gujarat,09-05-2020 08:30,7.9
Gujarat,11-04-2020 08:30,8.3
Gujarat,12-05-2020 08:30,7.9
Gujarat,01-01-2018 08:30,7.94
Gujarat,02-03-2018 08:30,7.98
Gujarat,03-05-2018 08:30,7.74
Gujarat,04-02-2018 08:30,7.24
Gujarat,05-04-2018 08:30,7.8
Gujarat,06-01-2018 08:30,7.35
Gujarat,07-02-2018 08:30,7.96
Gujarat,08-01-2018 08:30,7.96
Gujarat,09-06-2018 08:30,7.49
Gujarat,10-01-2018 08:30,8.42
Gujarat,11-02-2018 08:30,7.88
Gujarat,12-01-2018 08:30,7.61
Gujarat,01-02-2019 08:30,7.7
Gujarat,02-01-2019 08:30,8.1
Gujarat,03-01-2019 08:30,8
Gujarat,04-01-2019 08:30,7.9
Gujarat,05-01-2019 08:30,7.8
Gujarat,06-01-2019 08:30,7.9
Gujarat,07-04-2019 08:30,8.2
Gujarat,08-01-2019 08:30,7.6
Gujarat,09-03-2019 08:30,7.6
Gujarat,10-01-2019 08:30,7.8
Gujarat,11-07-2019 08:30,7.6
Gujarat,12-02-2019 08:30,7.9
Gujarat,01-04-2020 08:30,7.9
Gujarat,02-04-2020 08:30,7.9
Gujarat,03-05-2020 08:30,7.8
Gujarat,04-11-2020 08:30,7.2
Gujarat,05-01-2020 08:30,7.5
Gujarat,06-01-2020 08:30,8.1
Gujarat,07-01-2020 08:30,8.2
Gujarat,08-04-2020 08:30,7.7
Gujarat,25-04-2019 08:30,7
Gujarat,04-03-2020 08:30,7.4
Gujarat,20-10-2020 08:30,7.3
Gujarat,04-05-2020 08:30,Clear
Gujarat,04-02-2018 08:30,7.69
Gujarat,10-01-2018 08:30,7.64
Gujarat,04-04-2019 08:30,7.3
Gujarat,10-01-2019 08:30,7.2
Gujarat,04-07-2020 08:30,7.5
Gujarat,10-01-2020 08:30,7.9
Gujarat,04-03-2018 08:30,8.11
Gujarat,10-03-2018 08:30,8.3
Gujarat,04-02-2019 08:30,7.8
Gujarat,10-03-2019 08:30,7.7
Gujarat,04-06-2020 08:30,7.2
Gujarat,10-01-2020 08:30,7.8
Gujarat,13-04-2018 08:30,7.31
Gujarat,25-10-2018 08:30,7.1
Gujarat,22-04-2019 08:30,7.5
Gujarat,10-05-2019 08:30,7.5
Gujarat,04-08-2020 08:30,Clear
Gujarat,10-01-2019 08:30,7.4
Gujarat,04-03-2020 08:30,6.7
Gujarat,10-03-2020 08:30,7.8
Gujarat,04-03-2018 08:30,7.47
Gujarat,10-03-2018 08:30,7.75
Gujarat,04-01-2019 08:30,7.4
Gujarat,10-02-2019 08:30,7.4
Gujarat,04-09-2020 08:30,7.5
Gujarat,10-01-2020 08:30,8.2
Gujarat,04-04-2018 08:30,7.78
Gujarat,10-05-2018 08:30,7.4
Gujarat,04-04-2019 08:30,8
Gujarat,10-03-2019 08:30,7.8
Gujarat,04-09-2020 08:30,7
Gujarat,10-01-2020 08:30,7.4
Gujarat,01-01-2018 08:30,7.98
Gujarat,02-01-2018 08:30,7.92
Gujarat,04-02-2018 08:30,7.82
Gujarat,10-01-2018 08:30,8.06
Gujarat,04-02-2019 08:30,7.9
Gujarat,10-04-2019 08:30,7.8
Gujarat,04-01-2020 08:30,7.9
Gujarat,04-03-2018 08:30,7.35
Gujarat,10-03-2018 08:30,7.69
Gujarat,04-01-2019 08:30,7.4
Gujarat,10-02-2019 08:30,7.3
Gujarat,04-09-2020 08:30,7.4
Gujarat,10-03-2020 08:30,8
Gujarat,04-03-2018 08:30,7.45
Gujarat,10-03-2018 08:30,7.54
Gujarat,04-01-2019 08:30,7.4
Gujarat,10-02-2019 08:30,7.4
Gujarat,04-09-2020 08:30,7.4
Gujarat,10-03-2020 08:30,8.1
Gujarat,02-02-2018 08:30,8.27
Gujarat,03-05-2018 08:30,7.44
Gujarat,04-03-2018 08:30,7.26
Gujarat,05-01-2018 08:30,7.47
Gujarat,06-02-2018 08:30,7.62
Gujarat,07-03-2018 08:30,7.83
Gujarat,08-01-2018 08:30,7.57
Gujarat,09-06-2018 08:30,7.86
Gujarat,10-03-2018 08:30,8.69
Gujarat,11-03-2018 08:30,7.56
Gujarat,12-01-2018 08:30,7.41
Gujarat,01-01-2019 08:30,4.6
Gujarat,02-04-2019 08:30,7.5
Gujarat,03-02-2019 08:30,7.7
Gujarat,04-02-2019 08:30,7.4
Gujarat,05-01-2019 08:30,7.5
Gujarat,06-01-2019 08:30,7.4
Gujarat,07-01-2019 08:30,7.4
Gujarat,08-02-2019 08:30,7.2
Gujarat,09-03-2019 08:30,7.3
Gujarat,10-03-2019 08:30,7.4
Gujarat,11-05-2019 08:30,7.4
Gujarat,12-02-2019 08:30,8.1
Gujarat,01-02-2020 08:30,7.4
Gujarat,02-01-2020 08:30,7.3
Gujarat,03-04-2020 08:30,7.4
Gujarat,04-04-2020 08:30,7.4
Gujarat,05-01-2020 08:30,8.5
Gujarat,08-05-2020 08:30,8.3
Gujarat,12-02-2020 08:30,7.36
Gujarat,22-04-2019 08:30,7.4
Gujarat,10-05-2019 08:30,7.8
Gujarat,04-09-2020 08:30,Clear
Gujarat,04-03-2018 08:30,7.14
Gujarat,10-02-2018 08:30,7
Gujarat,10-01-2019 08:30,6.8
Gujarat,04-07-2020 08:30,7.1
Gujarat,10-01-2020 08:30,7.4
Gujarat,04-02-2018 08:30,7.68
Gujarat,10-03-2018 08:30,8.01
Gujarat,04-01-2019 08:30,8
Gujarat,10-03-2019 08:30,8.1
Gujarat,04-09-2020 08:30,7.9
Gujarat,10-08-2020 08:30,7.3
Gujarat,04-03-2018 08:30,7.31
Gujarat,10-03-2018 08:30,7.42
Gujarat,04-01-2019 08:30,7.3
Gujarat,10-02-2019 08:30,7.3
Gujarat,04-09-2020 08:30,7.4
Gujarat,10-03-2020 08:30,8.1
Gujarat,04-03-2018 08:30,7.46
Gujarat,10-03-2018 08:30,7.91
Gujarat,04-01-2019 08:30,7.8
Gujarat,10-02-2019 08:30,7.4
Gujarat,04-09-2020 08:30,8.2
Gujarat,10-03-2020 08:30,8.1
Gujarat,04-02-2018 08:30,7.29
Gujarat,10-01-2018 08:30,8.33
Gujarat,04-02-2019 08:30,8.2
Gujarat,04-08-2020 08:30,7.3
Gujarat,04-07-2018 08:30,7.14
Gujarat,10-05-2018 08:30,6.99
Gujarat,04-03-2019 08:30,6.9
Gujarat,10-07-2019 08:30,7
Gujarat,04-03-2020 08:30,6.8
Gujarat,10-01-2020 08:30,6.8
